Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
3136,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,279800,0.005091,6,46633,6467,238204,93867.617694
3136,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,446410,0.008123,6,74401,1949,428605,173533.886982
3136,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,253948,0.004621,6,42324,2148,234359,94089.225483
3136,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,9724,0.000177,6,1620,1201,2408,549.785049
3136,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,122793,0.002234,6,20465,859,116130,46866.604867
3136,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,236731377,4.307637,6,39455229,16101,236643693,96602223.760042
3152,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,65390,0.001103,6,10898,3448,35402,12240.041650
3152,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,559706,0.009442,6,93284,10563,359818,139101.656792
3152,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2865698,0.048342,6,477616,87340,1731553,637501.423260
3152,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,82405,0.001390,6,13734,1878,46662,17543.513998
3152,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,693350,0.011696,6,115558,16960,543949,210010.826687
3152,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,82707,0.001395,6,13784,4965,18311,4921.581433
3152,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,51032,0.000861,6,8505,6071,14495,3222.525531
3152,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,345413,0.005827,6,57568,5836,280490,109718.551566
3152,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,536609,0.009052,6,89434,2087,514217,208125.053940
3152,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,303249,0.005116,6,50541,2099,275945,110483.811858
3152,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,26026,0.000439,6,4337,1254,18831,7105.419931
3152,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,8053,0.000136,6,1342,879,1997,375.528161
3152,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,234653805,3.958397,6,39108967,16274,234566111,95754053.643332
3168,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,30787,0.000529,6,5131,3460,8593,2031.042836
3168,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,503355,0.008642,6,83892,9255,345384,133394.052834
3168,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2804586,0.048152,6,467431,84413,1836542,691119.860563
3168,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,83887,0.001440,6,13981,2102,29755,10685.695551
3168,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,697011,0.011967,6,116168,21841,560260,217651.920614
3168,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,338165,0.005806,6,56360,5391,276695,108071.546488
3168,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,52122,0.000895,6,8687,5323,14193,3815.903930
3168,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,275039,0.004722,6,45839,5828,209272,80865.762398
3168,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,281590,0.004835,6,46931,1850,263201,105967.827197
3168,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,223498,0.003837,6,37249,2122,205350,82372.667066
3168,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,34957,0.000600,6,5826,1140,26220,10040.264289
3168,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,7191,0.000123,6,1198,916,1534,238.117198
3168,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,233720349,4.012745,6,38953391,15957,233635730,95374478.254617
3184,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,25162,0.000423,6,4193,3212,6700,1422.234017
3184,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,476793,0.008006,6,79465,9625,330102,126859.930625
3184,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2722191,0.045711,6,453698,77895,1720568,659777.065251
3184,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,81347,0.001366,6,13557,2079,32825,11634.404471
3184,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,591456,0.009932,6,98576,21291,450996,172776.205387
3184,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,218778,0.003674,6,36463,9460,165664,63303.753911
3184,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,193300,0.003246,6,32216,5577,156035,60717.907345
3184,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,425119,0.007139,6,70853,5637,343657,135051.676420
3184,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,153156,0.002572,6,25526,2065,122616,48043.066597
3184,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,357080,0.005996,6,59513,1959,339142,137005.118868
3184,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,52014,0.000873,6,8669,1193,44999,17798.911034
3184,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,6673,0.000112,6,1112,845,1337,165.038783
3184,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,259015253,4.349346,6,43169208,16260,258915284,105693559.805325
3200,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,55098,0.000929,6,9183,3433,32961,11702.862334
3200,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,553546,0.009331,6,92257,9193,382149,145420.995743
3200,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2848739,0.048019,6,474789,89008,1771087,646551.899413
3200,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,90257,0.001521,6,15042,1940,32837,11583.382261
3200,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,717610,0.012096,6,119601,17596,519958,197034.604837
3200,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,114679,0.001933,6,19113,5368,59590,20147.915738
3200,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,380120,0.006407,6,63353,6548,331015,131263.473373
3200,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,235040,0.003962,6,39173,5489,198457,78059.120203
3200,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,195228,0.003291,6,32538,2138,166469,65789.248760
3200,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,212573,0.003583,6,35428,2095,194684,78041.712374
3200,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,8520,0.000144,6,1420,1168,1966,288.441329
3200,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,7143,0.000120,6,1190,757,1540,281.353514
3200,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235075932,3.962530,6,39179322,14118,234987825,95926183.978476
3216,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,31254,0.000525,6,5209,3313,7550,1980.191203
3216,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,524097,0.008810,6,87349,8952,370624,143045.888000
3216,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2673538,0.044939,6,445589,86148,1708803,646855.911776
3216,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,64222,0.001080,6,10703,2368,17984,6123.189724
3216,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,630217,0.010593,6,105036,17186,465531,177078.026124
3216,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,384878,0.006469,6,64146,4921,318897,124913.139299
3216,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,63751,0.001072,6,10625,5671,26454,8003.315500
3216,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,267625,0.004498,6,44604,5878,231076,91358.523735
3216,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,155339,0.002611,6,25889,2061,129687,50929.427059
3216,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,244629,0.004112,6,40771,2308,227053,91265.493382
3216,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,7670,0.000129,6,1278,1064,1596,201.288847
3216,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,7206,0.000121,6,1201,745,1642,329.993333
3216,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,259730503,4.365797,6,43288417,16248,259641262,105990814.870280
3232,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,24993,0.000422,5,4998,4024,5777,850.541151
3232,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,503304,0.008493,5,100660,9818,348514,143530.524029
3232,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2737137,0.046189,5,547427,92353,1866216,765614.097625
3232,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,42760,0.000722,5,8552,1985,20536,7550.728773
3232,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,705682,0.011908,5,141136,17991,590848,251526.570555
3232,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,56353,0.000951,5,11270,5914,15652,3509.754301
3232,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,44372,0.000749,5,8874,5793,14042,3557.938237
3232,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,250099,0.004220,5,50019,5628,207131,87916.302262
3232,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,585698,0.009884,5,117139,2091,559857,247566.833691
3232,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,229572,0.003874,5,45914,2160,203328,88060.803139
3232,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,8032,0.000136,5,1606,1335,2438,467.361744
3232,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,5570,0.000094,5,1114,739,1409,250.212909
3232,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235199285,3.968953,5,47039857,16921,235056274,105104377.279337
3248,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,24057,0.000413,5,4811,3424,5832,1124.959110
3248,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,495950,0.008511,5,99190,10041,339558,139333.656849
3248,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2410302,0.041364,5,482060,92443,1588536,646518.270850
3248,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,36350,0.000624,5,7270,1664,20224,8015.207327
3248,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,572450,0.009824,5,114490,21721,460922,193710.290724
3248,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,359287,0.006166,5,71857,5180,319162,138276.923075
3248,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,42628,0.000732,5,8525,6423,12207,2585.474086
3248,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,253083,0.004343,5,50616,5711,225859,97977.606808
3248,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,148261,0.002544,5,29652,2207,123532,52573.808638
3248,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,230051,0.003948,5,46010,2092,217551,95906.265013
3248,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,11467,0.000197,5,2293,1277,5754,1942.395557
3248,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,5743,0.000099,5,1148,769,1387,252.971836
3248,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235747567,4.045696,5,47149513,16522,235679090,105391237.263510
3264,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,24165,0.000407,5,4833,3355,6045,1348.515295
3264,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,555835,0.009361,5,111167,9840,370826,153425.917142
3264,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2739459,0.046135,5,547891,95395,1768813,716064.509840
3264,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,32850,0.000553,5,6570,1751,16878,6610.173107
3264,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,667957,0.011249,5,133591,24308,559919,238355.464067
3264,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,56844,0.000957,5,11368,5391,16511,4525.119667
3264,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,41071,0.000692,5,8214,5342,12996,3186.691976
3264,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,291688,0.004912,5,58337,5674,263082,114480.501042
3264,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,551116,0.009281,5,110223,2238,530576,234990.519292
3264,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,272718,0.004593,5,54543,1989,259356,114509.788033
3264,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,7169,0.000121,5,1433,1172,2103,385.849064
3264,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,43387,0.000731,5,8677,802,27902,11813.508624
3264,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235829282,3.971556,5,47165856,16930,235743373,105418036.662770
3280,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,24876,0.000451,5,4975,3654,5858,986.834966
3280,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,420152,0.007616,5,84030,9741,281217,115638.323996
3280,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2504464,0.045397,5,500892,90164,1701341,695690.127527
3280,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,105324,0.001909,5,21064,1607,89505,38413.844952
3280,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,645165,0.011695,5,129033,24743,536385,227729.439547
3280,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,59923,0.001086,5,11984,10310,15575,2107.818956
3280,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,394977,0.007160,5,78995,6250,369056,162148.991949
3280,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,230198,0.004173,5,46039,6112,201398,86861.433673
3280,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,169097,0.003065,5,33819,2447,145986,62751.747342
3280,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,209653,0.003800,5,41930,2107,197339,86886.858096
3280,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,6909,0.000125,5,1381,1153,1775,238.498428
3280,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,6061,0.000110,5,1212,826,1481,269.049717
3280,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,247099485,4.479042,5,49419897,16136,247027351,110465925.016210
3296,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,43389,0.000744,5,8677,3480,16322,5289.855244
3296,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,418943,0.007185,5,83788,9292,282264,115986.031876
3296,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2521253,0.043240,5,504250,91259,1579577,617732.453100
3296,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,43708,0.000750,5,8741,2220,20421,7511.589895
3296,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,600800,0.010304,5,120160,18095,489534,206603.462637
3296,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,380847,0.006532,5,76169,5719,334271,144338.349632
3296,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,42282,0.000725,5,8456,5721,12582,3144.366788
3296,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,276804,0.004747,5,55360,6080,226370,95798.294293
3296,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,154467,0.002649,5,30893,2068,135678,58651.788472
3296,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,243027,0.004168,5,48605,2254,222632,97299.047472
3296,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19645,0.000337,5,3929,1286,13187,5183.841481
3296,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,5837,0.000100,5,1167,752,1670,335.941959
3296,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235002961,4.030382,5,47000592,16695,234935135,105058603.255397
3312,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,58052,0.000977,5,11610,4156,32583,12147.343763
3312,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,542177,0.009126,5,108435,9373,396742,164863.261940
3312,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2801252,0.047149,5,560250,89629,1831431,726993.663977
3312,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,75229,0.001266,5,15045,2240,51696,20790.791279
3312,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,660059,0.011110,5,132011,22631,534936,225382.463264
3312,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,396709,0.006677,5,79341,5197,347487,150032.607221
3312,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,42651,0.000718,5,8530,5932,12595,2872.730191
3312,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,265609,0.004471,5,53121,5825,236207,102361.070527
3312,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,173222,0.002916,5,34644,1862,151526,65388.441264
3312,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,246062,0.004142,5,49212,2237,231736,102042.319343
3312,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,7291,0.000123,5,1458,1184,1893,287.074468
3312,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,6068,0.000102,5,1213,703,1846,413.707324
3312,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,233764692,3.934603,5,46752938,16540,233695585,104504116.426411
3328,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,21848,0.000414,5,4369,3373,6108,1151.870761
3328,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,469937,0.008897,5,93987,9545,306993,128032.741849
3328,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2171006,0.041104,5,434201,85397,1334266,544331.723035
3328,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,40854,0.000773,5,8170,1968,18744,6815.300324
3328,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,236511,0.004478,5,47302,16485,142461,53370.609358
3328,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,54263,0.001027,5,10852,4922,15265,4202.250082
3328,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,34007,0.000644,5,6801,5424,10309,2042.194163
3328,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,243633,0.004613,5,48726,5416,217941,94603.408278
3328,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,129396,0.002450,5,25879,2133,112967,48728.855314
3328,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,225484,0.004269,5,45096,2036,214143,94507.380841
3328,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,6562,0.000124,5,1312,1235,1463,91.983694
3328,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,5201,0.000098,5,1040,833,1170,148.696839
3328,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,236506471,4.477766,5,47301294,16331,236438455,105730887.156702
3344,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,30153,0.000537,5,6030,3214,11857,3622.789360
3344,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,563460,0.010042,5,112692,8724,431601,181302.820275
3344,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,2691283,0.047964,5,538256,85881,1804662,721150.121316
3344,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,34299,0.000611,5,6859,1850,17854,6987.941435
3344,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,631903,0.011262,5,126380,25561,493551,205536.702117
3344,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,65811,0.001173,5,13162,5696,17074,4645.501076
3344,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,355172,0.006330,5,71034,5905,311179,134279.053709
3344,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,244702,0.004361,5,48940,5783,203647,86669.519155
3344,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,187125,0.003335,5,37425,1897,159511,68545.950748
