Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
2448,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,158041,0.002814,13,12157,4206,33820,7899.246673
2448,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,89160,0.001587,13,6858,5223,11980,1856.964414
2448,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,322346,0.005739,13,24795,5465,218880,58410.040196
2448,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,962264,0.017131,13,74020,1649,473851,145634.367125
2448,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,250024,0.004451,13,19232,2020,215180,58883.709193
2448,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,25114,0.000447,13,1931,1062,7675,1745.523537
2448,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,15205,0.000271,13,1169,775,2197,354.504114
2448,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,274142937,4.880408,13,21087918,15390,273928293,75969078.025612
2464,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,91406,0.001632,12,7617,3807,35029,8836.332065
2464,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,529515,0.009455,12,44126,9080,357335,99071.897913
2464,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3912095,0.069853,12,326007,82351,1321504,348939.028358
2464,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,117507,0.002098,12,9792,1971,18524,7223.697146
2464,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1386598,0.024758,12,115549,16001,356762,119641.088932
2464,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,259484,0.004633,12,21623,5042,120965,32461.861606
2464,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,91385,0.001632,12,7615,5373,13684,3055.103614
2464,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,299723,0.005352,12,24976,5574,204524,56645.201075
2464,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,921071,0.016446,12,76755,1602,300203,110437.300380
2464,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,235216,0.004200,12,19601,2144,200076,56842.797396
2464,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19352,0.000346,12,1612,1153,2709,465.207871
2464,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12818,0.000229,12,1068,744,1402,190.740185
2464,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267954150,4.784467,12,22329512,13534,267745653,77286040.971656
2480,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,589429,0.010656,12,49119,1642,220019,82299.077693
2480,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3767836,0.068117,12,313986,82409,1693148,450903.756749
2480,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,157975,0.002856,12,13164,5399,34235,7856.632016
2480,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,884903,0.015998,12,73741,16862,239999,87001.599359
2480,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,271590,0.004910,12,22632,2116,234252,66673.273770
2480,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,407375,0.007365,12,33947,5567,238429,69309.467062
2480,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,98878,0.001788,12,8239,1103,83232,23617.387559
2480,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,519256,0.009387,12,43271,7946,317541,89804.236735
2480,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,54321,0.000982,12,4526,3297,11077,2217.024275
2480,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,88636,0.001602,12,7386,5629,12093,2391.288584
2480,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13755,0.000249,12,1146,868,1386,156.414077
2480,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,121416,0.002195,12,10118,1769,19476,7606.438421
2480,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267379394,4.833817,12,22281616,15265,267192805,77127022.260078
2496,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,51266,0.000915,12,4272,3206,7224,1253.352087
2496,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,359152,0.006408,12,29929,7911,156018,47447.301197
2496,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3352751,0.059822,12,279395,79525,1467716,399955.578043
2496,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,159134,0.002839,12,13261,1668,59703,16492.647954
2496,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1188265,0.021202,12,99022,16259,465288,144398.727140
2496,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,147083,0.002624,12,12256,4717,36114,8696.973983
2496,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,83773,0.001495,12,6981,5727,12347,2060.658522
2496,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,285386,0.005092,12,23782,5552,197118,54631.766836
2496,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,910310,0.016242,12,75859,1672,434357,139167.223983
2496,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,230867,0.004119,12,19238,2087,193468,54895.745479
2496,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,17514,0.000312,12,1459,1130,2030,295.381418
2496,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13883,0.000248,12,1156,751,1506,202.277712
2496,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,281316486,5.019461,12,23443040,14675,281135761,81152160.849931
2512,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,78608,0.001398,12,6550,3420,26652,6609.036307
2512,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,355401,0.006318,12,29616,8351,151618,45016.591942
2512,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3675252,0.065340,12,306271,83766,1509659,401899.608438
2512,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,129073,0.002295,12,10756,2156,26283,8501.876814
2512,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1039155,0.018475,12,86596,16254,291438,110655.577739
2512,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,280151,0.004981,12,23345,4758,149101,40466.642061
2512,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,91251,0.001622,12,7604,5586,12944,2993.846553
2512,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,304385,0.005412,12,25365,5772,210431,58395.057956
2512,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,621214,0.011044,12,51767,1611,253136,88106.240715
2512,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,241412,0.004292,12,20117,2000,206469,58720.067165
2512,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,19925,0.000354,12,1660,1256,2715,431.138134
2512,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13766,0.000245,12,1147,833,1469,170.166763
2512,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267887380,4.762636,12,22323948,13518,267711372,77276997.339227
2528,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,45374,0.000808,11,4124,3316,5945,770.987289
2528,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,585303,0.010427,11,53209,8636,332376,101427.749505
2528,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3514906,0.062614,11,319536,83329,1768744,504230.221678
2528,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,104019,0.001853,11,9456,2281,19712,7602.517366
2528,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,971446,0.017305,11,88313,18903,497080,150062.644593
2528,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,150383,0.002679,11,13671,5086,36356,8278.045796
2528,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,77883,0.001387,11,7080,5284,12344,2233.576124
2528,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,291184,0.005187,11,26471,5616,203835,58958.164506
2528,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,699977,0.012469,11,63634,1626,467405,145407.135158
2528,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,230463,0.004105,11,20951,2185,199916,59375.003806
2528,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,16939,0.000302,11,1539,1229,2239,366.893172
2528,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12858,0.000229,11,1168,723,1441,208.842524
2528,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,265791837,4.734783,11,24162894,14067,265626126,80084294.037326
2544,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,47997,0.000855,11,4363,3218,7298,1259.558018
2544,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,465244,0.008283,11,42294,8945,257338,76876.371168
2544,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3223440,0.057391,11,293040,82625,1661182,472560.414564
2544,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,106355,0.001894,11,9668,2119,19785,7891.488548
2544,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,941829,0.016769,11,85620,16174,481623,145797.687001
2544,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,131879,0.002348,11,11989,4717,34013,8059.989045
2544,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,76541,0.001363,11,6958,5467,12539,2353.470735
2544,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,290089,0.005165,11,26371,5386,200837,58072.189623
2544,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,691450,0.012311,11,62859,1642,451515,140520.078366
2544,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,228519,0.004069,11,20774,2109,197025,58470.940486
2544,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,14352,0.000256,11,1304,1048,1912,275.286396
2544,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13027,0.000232,11,1184,801,1550,195.591155
2544,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,285730338,5.087255,11,25975485,16390,285558404,86093914.341580
2560,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,53741,0.000956,11,4885,3166,14260,3215.602836
2560,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,570624,0.010149,11,51874,8259,330369,98024.774816
2560,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3729025,0.066325,11,339002,83987,1965714,562868.871343
2560,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,100692,0.001791,11,9153,2150,18808,7360.629749
2560,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,849245,0.015105,11,77204,16208,370036,118673.575662
2560,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,146200,0.002600,11,13290,5009,36029,8227.166681
2560,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,76526,0.001361,11,6956,5542,12362,2161.737496
2560,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,717053,0.012754,11,65186,5540,429906,134987.935003
2560,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,584064,0.010388,11,53096,1684,340235,112716.469946
2560,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,620570,0.011038,11,56415,2048,393420,127097.691600
2560,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,49325,0.000877,11,4484,1163,31657,9090.654074
2560,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,13250,0.000236,11,1204,716,1487,236.039403
2560,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267373573,4.755569,11,24306688,15426,267210358,80562033.209927
2576,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,60852,0.001094,11,5532,3702,16133,3699.209537
2576,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,465270,0.008364,11,42297,7211,259659,76398.196464
2576,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3297966,0.059285,11,299815,82324,1610311,455215.813449
2576,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,98509,0.001771,11,8955,2096,17691,7108.386273
2576,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,911018,0.016377,11,82819,16343,442128,135912.430435
2576,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,415864,0.007476,11,37805,5036,299660,87172.764758
2576,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,76959,0.001383,11,6996,5203,12861,2897.549327
2576,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,272253,0.004894,11,24750,5679,186279,53715.767007
2576,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,372618,0.006698,11,33874,1845,199002,65544.079218
2576,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,214088,0.003848,11,19462,2212,182270,54011.476932
2576,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,14824,0.000266,11,1347,1063,1830,260.640173
2576,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12975,0.000233,11,1179,1010,1370,91.427567
2576,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,283317954,5.092966,11,25756177,16092,283108226,85354018.960172
2592,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,85834,0.001525,11,7803,3273,47066,13038.621741
2592,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,508620,0.009038,11,46238,8437,314454,92473.028439
2592,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,3368592,0.059860,11,306235,84380,1628399,453394.525814
2592,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,98872,0.001757,11,8988,2062,20302,7917.871317
2592,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,980335,0.017421,11,89121,15668,505389,152174.989369
2592,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,454553,0.008077,11,41323,4575,332718,97024.660689
2592,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,93072,0.001654,11,8461,5553,15506,3792.430738
2592,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,290786,0.005167,11,26435,6067,197092,56774.776280
2592,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,386717,0.006872,11,35156,1568,192243,68873.881220
2592,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,226625,0.004027,11,20602,2148,193491,57369.188784
2592,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,21643,0.000385,11,1967,1169,6893,1658.947377
2592,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,12933,0.000230,11,1175,979,1353,113.351665
2592,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,266961544,4.743902,11,24269231,13947,266788137,80434421.511725
2608,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1016651,0.017386,11,92422,1603,853659,254862.130155
2608,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,5428727,0.092836,11,493520,83305,1864184,686267.518245
2608,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,463207,0.007921,11,42109,5164,325925,94537.885684
2608,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1605612,0.027457,11,145964,16189,904170,283621.154878
