Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
16,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,650963840,11.478065,209,3114659,2586624,4008960,389742.798222
16,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1095241248,19.311749,209,5240388,4455424,6239200,560355.349825
16,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,549800832,9.694317,209,2630625,2131968,3540000,377430.373232
16,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,24964128,0.440178,209,119445,94208,494560,31383.507355
16,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,237485984,4.187452,209,1136296,907264,1814528,185988.563831
16,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,200837248,3.541246,209,960943,933888,1543168,85366.964242
17,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,194265088,3.508384,203,956970,932864,1448960,64714.390199
17,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5023424,0.090722,203,24745,22304,28672,2030.102015
17,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,54949920,0.992383,203,270689,250880,330752,16024.354328
17,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,998757696,18.037340,203,4919988,4566016,6313984,327254.849754
17,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,496580608,8.968134,203,2446209,2223104,3790848,240698.666532
